species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_index_basis,introduced_gen,state_kind,battle_only,cosmetic,type1,type2,hp,atk,def,spe,spa,spd,abilities,required_item,required_move,required_ability,required_tera_type,changes_from,battle_only_from,nonstandard,source,notes,form_argument,form_argument_basis,verification_status
676,Furfrou,トリミアン,트리미앙,Furfrou-Debutante,Debutante,4,showdown_formeOrder,6,cosmetic_identity,no,yes,Normal,,75,80,60,102,65,90,Fur Coat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
676,Furfrou,トリミアン,트리미앙,Furfrou-Matron,Matron,5,showdown_formeOrder,6,cosmetic_identity,no,yes,Normal,,75,80,60,102,65,90,Fur Coat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
676,Furfrou,トリミアン,트리미앙,Furfrou-Dandy,Dandy,6,showdown_formeOrder,6,cosmetic_identity,no,yes,Normal,,75,80,60,102,65,90,Fur Coat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
676,Furfrou,トリミアン,트리미앙,Furfrou-La Reine,La Reine,7,showdown_formeOrder,6,cosmetic_identity,no,yes,Normal,,75,80,60,102,65,90,Fur Coat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
676,Furfrou,トリミアン,트리미앙,Furfrou-Kabuki,Kabuki,8,showdown_formeOrder,6,cosmetic_identity,no,yes,Normal,,75,80,60,102,65,90,Fur Coat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
676,Furfrou,トリミアン,트리미앙,Furfrou-Pharaoh,Pharaoh,9,showdown_formeOrder,6,cosmetic_identity,no,yes,Normal,,75,80,60,102,65,90,Fur Coat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
678,Meowstic,ニャオニクス,냐오닉스,Meowstic,M,0,showdown_formeOrder,6,base_form,no,no,Psychic,,74,48,76,104,83,81,Keen Eye|Infiltrator|Prankster,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
678,Meowstic,ニャオニクス,냐오닉스,Meowstic-F,F,1,showdown_formeOrder,6,persistent_identity,no,no,Psychic,,74,48,76,104,83,81,Keen Eye|Infiltrator|Competitive,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
678,Meowstic,ニャオニクス,냐오닉스,Meowstic-M-Mega,M-Mega,2,showdown_formeOrder,9,battle_transformation,yes,no,Psychic,,74,48,76,124,143,101,Trace,Meowsticite,,,,,Meowstic,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
678,Meowstic,ニャオニクス,냐오닉스,Meowstic-F-Mega,F-Mega,3,showdown_formeOrder,9,battle_transformation,yes,no,Psychic,,74,48,76,124,143,101,Trace,Meowsticite,,,,,Meowstic-F,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
681,Aegislash,ギルガルド,킬가르도,Aegislash,Shield,0,showdown_formeOrder,6,base_form,no,no,Steel,Ghost,60,50,140,60,50,140,Stance Change,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
681,Aegislash,ギルガルド,킬가르도,Aegislash-Blade,Blade,1,showdown_formeOrder,6,battle_only_form,yes,no,Steel,Ghost,60,140,50,60,140,50,Stance Change,,,Stance Change,,,Aegislash,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
687,Malamar,カラマネロ,칼라마네로,Malamar,Base,0,showdown_formeOrder,6,base_form,no,no,Dark,Psychic,86,92,88,73,68,75,Contrary|Suction Cups|Infiltrator,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
687,Malamar,カラマネロ,칼라마네로,Malamar-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Dark,Psychic,86,102,88,88,98,120,Contrary,Malamarite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
689,Barbaracle,ガメノデス,거북손데스,Barbaracle,Base,0,showdown_formeOrder,6,base_form,no,no,Rock,Water,72,105,115,68,54,86,Tough Claws|Sniper|Pickpocket,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
689,Barbaracle,ガメノデス,거북손데스,Barbaracle-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Rock,Fighting,72,140,130,88,64,106,Tough Claws,Barbaracite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
691,Dragalge,ドラミドロ,드래캄,Dragalge,Base,0,showdown_formeOrder,6,base_form,no,no,Poison,Dragon,65,75,90,44,97,123,Poison Point|Poison Touch|Adaptability,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
691,Dragalge,ドラミドロ,드래캄,Dragalge-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Poison,Dragon,65,85,105,44,132,163,Regenerator,Dragalgite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
701,Hawlucha,ルチャブル,루차불,Hawlucha,Base,0,showdown_formeOrder,6,base_form,no,no,Fighting,Flying,78,92,75,118,74,63,Limber|Unburden|Mold Breaker,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
701,Hawlucha,ルチャブル,루차불,Hawlucha-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Fighting,Flying,78,137,100,118,74,93,No Guard,Hawluchanite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
705,Sliggoo,ヌメイル,미끄네일,Sliggoo,Base,0,showdown_formeOrder,6,base_form,no,no,Dragon,,68,75,53,60,83,113,Sap Sipper|Hydration|Gooey,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
705,Sliggoo,ヌメイル,미끄네일,Sliggoo-Hisui,Hisui,1,showdown_formeOrder,8,persistent_identity,no,no,Steel,Dragon,58,75,83,40,83,113,Sap Sipper|Shell Armor|Gooey,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
706,Goodra,ヌメルゴン,미끄래곤,Goodra,Base,0,showdown_formeOrder,6,base_form,no,no,Dragon,,90,100,70,80,110,150,Sap Sipper|Hydration|Gooey,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
706,Goodra,ヌメルゴン,미끄래곤,Goodra-Hisui,Hisui,1,showdown_formeOrder,8,persistent_identity,no,no,Steel,Dragon,80,100,100,60,110,150,Sap Sipper|Shell Armor|Gooey,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
710,Pumpkaboo,バケッチャ,호바귀,Pumpkaboo,Average,0,showdown_formeOrder,6,base_form,no,no,Ghost,Grass,49,66,70,51,44,55,Pickup|Frisk|Insomnia,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
710,Pumpkaboo,バケッチャ,호바귀,Pumpkaboo-Small,Small,1,showdown_formeOrder,6,persistent_identity,no,no,Ghost,Grass,44,66,70,56,44,55,Pickup|Frisk|Insomnia,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
710,Pumpkaboo,バケッチャ,호바귀,Pumpkaboo-Large,Large,2,showdown_formeOrder,6,persistent_identity,no,no,Ghost,Grass,54,66,70,46,44,55,Pickup|Frisk|Insomnia,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
710,Pumpkaboo,バケッチャ,호바귀,Pumpkaboo-Super,Super,3,showdown_formeOrder,6,persistent_identity,no,no,Ghost,Grass,59,66,70,41,44,55,Pickup|Frisk|Insomnia,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
711,Gourgeist,パンプジン,펌킨인,Gourgeist,Average,0,showdown_formeOrder,6,base_form,no,no,Ghost,Grass,65,90,122,84,58,75,Pickup|Frisk|Insomnia,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
711,Gourgeist,パンプジン,펌킨인,Gourgeist-Small,Small,1,showdown_formeOrder,6,persistent_identity,no,no,Ghost,Grass,55,85,122,99,58,75,Pickup|Frisk|Insomnia,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
711,Gourgeist,パンプジン,펌킨인,Gourgeist-Large,Large,2,showdown_formeOrder,6,persistent_identity,no,no,Ghost,Grass,75,95,122,69,58,75,Pickup|Frisk|Insomnia,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
711,Gourgeist,パンプジン,펌킨인,Gourgeist-Super,Super,3,showdown_formeOrder,6,persistent_identity,no,no,Ghost,Grass,85,100,122,54,58,75,Pickup|Frisk|Insomnia,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
713,Avalugg,クレベース,크레베이스,Avalugg,Base,0,showdown_formeOrder,6,base_form,no,no,Ice,,95,117,184,28,44,46,Own Tempo|Ice Body|Sturdy,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
713,Avalugg,クレベース,크레베이스,Avalugg-Hisui,Hisui,1,showdown_formeOrder,8,persistent_identity,no,no,Ice,Rock,95,127,184,38,34,36,Strong Jaw|Ice Body|Sturdy,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
713,Avalugg,クレベース,크레베이스,Avalugg-Hisui-Lord,Hisuian-Lord,2,PKHeX_FormInfo_IsLordForm,8,scripted_boss_internal_form,no,no,Ice,Rock,95,127,184,38,34,36,Strong Jaw|Ice Body|Sturdy,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Pokémon Legends: Arceus Lord/Lady form; not a normal player-owned form.,,,reference_verified
716,Xerneas,ゼルネアス,제르네아스,Xerneas-Neutral,Neutral,0,showdown_formeOrder,6,persistent_identity,no,no,Fairy,,126,131,95,99,131,98,Fairy Aura,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
716,Xerneas,ゼルネアス,제르네아스,Xerneas,Active,1,showdown_formeOrder,6,base_form,no,no,Fairy,,126,131,95,99,131,98,Fairy Aura,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
718,Zygarde,ジガルデ,지가르데,Zygarde,50%,0,showdown_formeOrder,6,base_form,no,no,Dragon,Ground,108,100,121,95,81,95,Aura Break|Power Construct,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
718,Zygarde,ジガルデ,지가르데,Zygarde-10%,10%,1,showdown_formeOrder,7,persistent_identity,no,no,Dragon,Ground,54,100,71,115,61,85,Aura Break|Power Construct,,,,,Zygarde,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
718,Zygarde,ジガルデ,지가르데,Zygarde-Complete,Complete,4,showdown_formeOrder,7,ability_derived,no,no,Dragon,Ground,216,100,121,85,91,95,Power Construct,,,Power Construct,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
718,Zygarde,ジガルデ,지가르데,Zygarde-Mega,Mega,5,showdown_formeOrder,9,battle_transformation,no,no,Dragon,Ground,216,70,91,100,216,85,Aura Break,Zygardite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
719,Diancie,ディアンシー,디안시,Diancie,Base,0,showdown_formeOrder,6,base_form,no,no,Rock,Fairy,50,100,150,50,100,150,Clear Body,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
719,Diancie,ディアンシー,디안시,Diancie-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Rock,Fairy,50,160,110,110,160,110,Magic Bounce,Diancite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
720,Hoopa,フーパ,후파,Hoopa,Confined,0,showdown_formeOrder,6,base_form,no,no,Psychic,Ghost,80,110,60,70,150,130,Magician,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
720,Hoopa,フーパ,후파,Hoopa-Unbound,Unbound,1,showdown_formeOrder,6,persistent_identity,no,no,Psychic,Dark,80,160,60,80,170,130,Magician,,,,,Hoopa,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
724,Decidueye,ジュナイパー,모크나이퍼,Decidueye,Base,0,showdown_formeOrder,7,base_form,no,no,Grass,Ghost,78,107,75,70,100,100,Overgrow|Long Reach,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
724,Decidueye,ジュナイパー,모크나이퍼,Decidueye-Hisui,Hisui,1,showdown_formeOrder,8,persistent_identity,no,no,Grass,Fighting,88,112,80,60,95,95,Overgrow|Scrappy,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
735,Gumshoos,デカグース,형사구스,Gumshoos,Base,0,showdown_formeOrder,7,base_form,no,no,Normal,,88,110,60,45,55,60,Stakeout|Strong Jaw|Adaptability,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
735,Gumshoos,デカグース,형사구스,Gumshoos-Totem,Totem,1,showdown_formeOrder,7,hidden_internal_form,no,no,Normal,,88,110,60,45,55,60,Adaptability,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
738,Vikavolt,クワガノン,투구뿌논,Vikavolt,Base,0,showdown_formeOrder,7,base_form,no,no,Bug,Electric,77,70,90,43,145,75,Levitate,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
738,Vikavolt,クワガノン,투구뿌논,Vikavolt-Totem,Totem,1,showdown_formeOrder,7,hidden_internal_form,no,no,Bug,Electric,77,70,90,43,145,75,Levitate,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
740,Crabominable,ケケンカニ,모단단게,Crabominable,Base,0,showdown_formeOrder,7,base_form,no,no,Fighting,Ice,97,132,77,43,62,67,Hyper Cutter|Iron Fist|Anger Point,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
740,Crabominable,ケケンカニ,모단단게,Crabominable-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Fighting,Ice,97,157,122,33,62,107,Iron Fist,Crabominite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
741,Oricorio,オドリドリ,춤추새,Oricorio,Baile,0,showdown_formeOrder,7,base_form,no,no,Fire,Flying,75,70,70,93,98,70,Dancer,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
741,Oricorio,オドリドリ,춤추새,Oricorio-Pom-Pom,Pom-Pom,1,showdown_formeOrder,7,persistent_identity,no,no,Electric,Flying,75,70,70,93,98,70,Dancer,,,,,Oricorio,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
741,Oricorio,オドリドリ,춤추새,Oricorio-Pa'u,Pa'u,2,showdown_formeOrder,7,persistent_identity,no,no,Psychic,Flying,75,70,70,93,98,70,Dancer,,,,,Oricorio,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
741,Oricorio,オドリドリ,춤추새,Oricorio-Sensu,Sensu,3,showdown_formeOrder,7,persistent_identity,no,no,Ghost,Flying,75,70,70,93,98,70,Dancer,,,,,Oricorio,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
743,Ribombee,アブリボン,에리본,Ribombee,Base,0,showdown_formeOrder,7,base_form,no,no,Bug,Fairy,60,55,60,124,95,70,Honey Gather|Shield Dust|Sweet Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
743,Ribombee,アブリボン,에리본,Ribombee-Totem,Totem,1,showdown_formeOrder,7,hidden_internal_form,no,no,Bug,Fairy,60,55,60,124,95,70,Sweet Veil,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
744,Rockruff,イワンコ,암멍이,Rockruff,Midday,0,showdown_formeOrder,7,base_form,no,no,Rock,,45,65,40,60,30,40,Keen Eye|Vital Spirit|Steadfast|Own Tempo,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
744,Rockruff,イワンコ,암멍이,Rockruff-Dusk,Dusk,1,showdown_formeOrder,7,persistent_identity,no,no,Rock,,45,65,40,60,30,40,Own Tempo,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
745,Lycanroc,ルガルガン,루가루암,Lycanroc,Midday,0,showdown_formeOrder,7,base_form,no,no,Rock,,75,115,65,112,55,65,Keen Eye|Sand Rush|Steadfast,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
745,Lycanroc,ルガルガン,루가루암,Lycanroc-Midnight,Midnight,1,showdown_formeOrder,7,persistent_identity,no,no,Rock,,85,115,75,82,55,75,Keen Eye|Vital Spirit|No Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
745,Lycanroc,ルガルガン,루가루암,Lycanroc-Dusk,Dusk,2,showdown_formeOrder,7,persistent_identity,no,no,Rock,,75,117,65,110,55,65,Tough Claws,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
746,Wishiwashi,ヨワシ,약어리,Wishiwashi,Solo,0,showdown_formeOrder,7,base_form,no,no,Water,,45,20,20,40,25,25,Schooling,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
746,Wishiwashi,ヨワシ,약어리,Wishiwashi-School,School,1,showdown_formeOrder,7,battle_only_form,yes,no,Water,,45,140,130,30,140,135,Schooling,,,Schooling,,,Wishiwashi,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
752,Araquanid,オニシズクモ,깨비물거미,Araquanid,Base,0,showdown_formeOrder,7,base_form,no,no,Water,Bug,68,70,92,42,50,132,Water Bubble|Water Absorb,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
752,Araquanid,オニシズクモ,깨비물거미,Araquanid-Totem,Totem,1,showdown_formeOrder,7,hidden_internal_form,no,no,Water,Bug,68,70,92,42,50,132,Water Bubble,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
754,Lurantis,ラランテス,라란티스,Lurantis,Base,0,showdown_formeOrder,7,base_form,no,no,Grass,,70,105,90,45,80,90,Leaf Guard|Contrary,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
754,Lurantis,ラランテス,라란티스,Lurantis-Totem,Totem,1,showdown_formeOrder,7,hidden_internal_form,no,no,Grass,,70,105,90,45,80,90,Leaf Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
758,Salazzle,エンニュート,염뉴트,Salazzle,Base,0,showdown_formeOrder,7,base_form,no,no,Poison,Fire,68,64,60,117,111,60,Corrosion|Oblivious,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
