path,root,size,blob_sha,category,action,role,source_commit
PKHeX.Drawing.Misc/Resources/img/Trainer Sprites/tr_69.png,PKHeX.Drawing.Misc,430,44f032a333179fd0a56af472b39fa568c20b2083,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/Trainer Sprites/tr_70.png,PKHeX.Drawing.Misc,491,4095f1c0ddd5aa570921b2366c00088085734c68,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/Trainer Sprites/tr_71.png,PKHeX.Drawing.Misc,475,16591c1b1553e1f866cd683c463edb18907c0063,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/Trainer Sprites/tr_72.png,PKHeX.Drawing.Misc,438,5713f577ebb5a90b1672c3a8573e61d1f983c2b4,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/Trainer Sprites/tr_73.png,PKHeX.Drawing.Misc,544,2a593e633f964433c550cd0fb6b45a57eb48ceee,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_00.png,PKHeX.Drawing.Misc,2326,72e9d552fd3d5900b4a96f42157b98e0ef37bc2f,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_01.png,PKHeX.Drawing.Misc,2065,e4254ed5b4ca06c20755378b2fe9bef62bd1d776,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_02.png,PKHeX.Drawing.Misc,2553,4c4d948225c401005bc5c678efb7d127cfc1d4f3,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_03.png,PKHeX.Drawing.Misc,2796,f41ee8581164e50374085d53f0ece5030abe21dc,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_04.png,PKHeX.Drawing.Misc,2931,15cf3dfd220101b1f59d6d45c3fbdb3f73b831fc,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_05.png,PKHeX.Drawing.Misc,2394,432e48841677c3ef466703a41eb1593c099886a3,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_06.png,PKHeX.Drawing.Misc,2949,5c4f9c0a89cc415c289db28440e4cad466bd2923,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_07.png,PKHeX.Drawing.Misc,2633,9c594de375302dc9e68bebf3cc36044fffb0a260,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_08.png,PKHeX.Drawing.Misc,2827,52e69d4bbfe64c91548d154b80105da5ff4b37d5,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_09.png,PKHeX.Drawing.Misc,2682,5bb6a37f49444a06b8a30ebb947fabbc473bb058,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_10.png,PKHeX.Drawing.Misc,2316,0d673210716424d80382253fb8326f808cb337da,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_11.png,PKHeX.Drawing.Misc,2852,bd3052dcb306113279312bcd542b410a15d12773,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_12.png,PKHeX.Drawing.Misc,2034,d3a890a30c0567305cc11270781213561060b45d,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_13.png,PKHeX.Drawing.Misc,2935,cdcc77b52e8d7be5d51fd6e4527cec482388f284,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_14.png,PKHeX.Drawing.Misc,2358,050c6615ecbbb38aa288aa4beaf7353bb6211e65,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_15.png,PKHeX.Drawing.Misc,2983,84ff64b7104b5836ffa741198b971e7d2a043d70,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_16.png,PKHeX.Drawing.Misc,2626,b8f28ab7ea95863bfb94cd949dfcbfab053910ba,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_17.png,PKHeX.Drawing.Misc,2511,ba1a880a4c911528e528a51259e871b2e27ab4a5,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/gem/gem_99.png,PKHeX.Drawing.Misc,3156,fa6546c09876532b3835433532fd6177b1830799,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_00.png,PKHeX.Drawing.Misc,536,3c894ec8538820ee27b0a4654cb88901f64700cb,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_01.png,PKHeX.Drawing.Misc,494,9259cd96ac9982ad6ca515e0ff716c4ceeebe06d,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_02.png,PKHeX.Drawing.Misc,452,1ea09e0d26223ef38ac90f96c3a1e4970d7d0ae5,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_03.png,PKHeX.Drawing.Misc,612,23dd5b63eb93f8e711f09828d3a8b5ed2b615fde,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_04.png,PKHeX.Drawing.Misc,541,6e341f5314451c7d8c6a30403d5170499a7a0f77,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_05.png,PKHeX.Drawing.Misc,450,8c912bccee1395a9605f95de44c0c5458a6d9845,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_06.png,PKHeX.Drawing.Misc,540,00834e0721ff2a238b46cba47878e90cff3c68f0,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_07.png,PKHeX.Drawing.Misc,483,68e60d8634baa5546a3057706fb6a41ae0c17c06,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_08.png,PKHeX.Drawing.Misc,572,78749d0f3e1f7737cadad7c1c31671ae9316ec1b,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_09.png,PKHeX.Drawing.Misc,506,68b74188be9bef9f2e021a679f08a865a9d1c8fc,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_10.png,PKHeX.Drawing.Misc,404,dcbbf2343e6b7b88ae620420fd8e220a57279e48,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_11.png,PKHeX.Drawing.Misc,722,bab4a42ec77ab55633926262ee54104888b38375,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_12.png,PKHeX.Drawing.Misc,451,9b0cc9dea34f2f6930efca3b9adf1da16190d41d,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_13.png,PKHeX.Drawing.Misc,360,acf37412937cc7c8ddf5c67ee4cf9356ff76f161,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_14.png,PKHeX.Drawing.Misc,397,8389426075be30d568a765db95648ab63479d5b4,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_15.png,PKHeX.Drawing.Misc,548,70dbed3537b09d25e4f4529d347d765fff245bc9,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_16.png,PKHeX.Drawing.Misc,464,c59362c05cf9d48c85b162cd12a1bef50a6555af,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_17.png,PKHeX.Drawing.Misc,381,1913d099bfe678f07d4f53d404933bbee00f9420,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square_s/type_icon_s_99.png,PKHeX.Drawing.Misc,1565,3316706bc9b5b4d0f5b1376dfe7581a5789e6e0b,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_00.png,PKHeX.Drawing.Misc,652,8f9c7d5c4def968421467ac9004c6b859aff80a6,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_01.png,PKHeX.Drawing.Misc,522,baa689b0bbc896fe7f040029db361866d7c986fc,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_02.png,PKHeX.Drawing.Misc,469,9a5d44022247b80e8da86e9e9e6a3cca57cca8cf,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_03.png,PKHeX.Drawing.Misc,624,d5d7cb041d298a141bde0f9fd7ea734edcb6637d,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_04.png,PKHeX.Drawing.Misc,563,19ce7bf3de4112663d211c36e9f422b0c202baef,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_05.png,PKHeX.Drawing.Misc,585,ed1efab480ff5edd9cf16f38f5980164c73f0259,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_06.png,PKHeX.Drawing.Misc,644,baf07c209686da3f09202b52d870ac6c17e6caa0,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_07.png,PKHeX.Drawing.Misc,587,c7d549a42f71e255418110acdc6ed094508ccd2c,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_08.png,PKHeX.Drawing.Misc,632,c1b09106405984019988c3c3f50dfb6d2d6da052,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_09.png,PKHeX.Drawing.Misc,580,1eb9aee0d34b15fa3fc8fac9344c96a24bfd88ba,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_10.png,PKHeX.Drawing.Misc,555,70e2dfc5e7dde62dbd215607bbdb12ba102e40dd,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_11.png,PKHeX.Drawing.Misc,753,f1f39f4405faeef95b8ccb1990550ac68b2c0b53,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_12.png,PKHeX.Drawing.Misc,488,4cdcf95717340ad95b28e7e14870c0edc85eb761,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_13.png,PKHeX.Drawing.Misc,500,af8ba3758faed6d9cb61780fd93bab70816b06b2,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_14.png,PKHeX.Drawing.Misc,459,2b795f4bbd5616357bd17682bea20633980a197e,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_15.png,PKHeX.Drawing.Misc,700,7c0856c47e5bda95deb3fb42bbedf26e3a709446,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_16.png,PKHeX.Drawing.Misc,593,4a840772a2bc84853d1d26508a173999f00dd7c4,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_17.png,PKHeX.Drawing.Misc,510,873a6ea1db34fde5759fc869d766491bc2567523,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/square/type_icon_99.png,PKHeX.Drawing.Misc,5256,f881e5334a25ba665c483ad8b09e8b7da12731f2,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_00.png,PKHeX.Drawing.Misc,1151,633f8cd8f2dbd5e7be1450f19339b6677dd1b56e,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_01.png,PKHeX.Drawing.Misc,1196,55e24155cae01e6cac98cbcd9542b478c2aefc85,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_02.png,PKHeX.Drawing.Misc,909,fba265beeee5c3115b8157ca026968d13883c6ad,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_03.png,PKHeX.Drawing.Misc,1358,fc7338edc97a07d6ca4512d524336f1d67096208,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_04.png,PKHeX.Drawing.Misc,1335,7ee7c833415a7fff80e85714eda843fa742f80b1,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_05.png,PKHeX.Drawing.Misc,962,286f54af628050958f4b825527c53e1fb331ec51,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_06.png,PKHeX.Drawing.Misc,1003,b3900a929ec0ea7ced4b24677aff2553ea63ff4c,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_07.png,PKHeX.Drawing.Misc,1039,d7200abe9a9d84b3cb50da79c0d4eccc8c9e9940,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_08.png,PKHeX.Drawing.Misc,969,205c90de449103cac42da53ffef3b9cff047ec82,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_09.png,PKHeX.Drawing.Misc,792,71771a4786dfaacac425c330b3db8f645ce91385,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_10.png,PKHeX.Drawing.Misc,1065,67066387fed3942f32e96f5a431642b2b866b4d8,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_11.png,PKHeX.Drawing.Misc,1405,60af6104c7be5c74c25723e295e27ccfd122b744,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_12.png,PKHeX.Drawing.Misc,1102,f6e895db588c071315f0faf45ceb72db130f3e1b,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_13.png,PKHeX.Drawing.Misc,1120,a03abde913f0bf1df27ffcac37b45dcff93ec09a,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_14.png,PKHeX.Drawing.Misc,635,da7fa0b35238a026ea18034b98d293e7eb4514fd,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_15.png,PKHeX.Drawing.Misc,1200,c8d235d54dc5c3f98e80426c4c4cebaf02f7c2d1,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_16.png,PKHeX.Drawing.Misc,1035,be3671fba586ff503e8ca6a16d5dbda3f4c81f0e,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_17.png,PKHeX.Drawing.Misc,918,716b18fa2e1879b21d21a9f27e2d805d39e46ef0,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Resources/img/types/wide/type_wide_99.png,PKHeX.Drawing.Misc,4498,c5b5a01961fb554a91cdd4a27e0d5bcc0cdb5b58,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Util/DonutSpriteUtil.cs,PKHeX.Drawing.Misc,1868,ca2f8fbceaf29a08969121447bae15dd850109d0,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Util/MysteryGiftSpriteUtil.cs,PKHeX.Drawing.Misc,1693,9d81a0605adf592753837a4ca3f98103e99464cb,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Util/PlayerSpriteUtil.cs,PKHeX.Drawing.Misc,958,2f94c315b76d0d11f25cfd03c1c524ff7e2b3ad4,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Util/RibbonSpriteUtil.cs,PKHeX.Drawing.Misc,2397,2750623a8d5c1a6d75112b74cf09db6d0f9f198c,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Util/TypeSpriteUtil.cs,PKHeX.Drawing.Misc,2584,e176b443dc97fe00181df2b4f087a8fb7495a734,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.Misc/Util/WallpaperUtil.cs,PKHeX.Drawing.Misc,3887,5c69f38faf88f09832dde2eff1f09a536119f797,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Builder/ISpriteSettings.cs,PKHeX.Drawing.PokeSprite,2246,03cf3b59b217c0ae1cfa0b454c791cbd4793b621,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Builder/SpriteBackgroundType.cs,PKHeX.Drawing.PokeSprite,610,cd02af5c138e52f5fd61f5ee52a2b1baa0da4b24,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Builder/SpriteBuilder.cs,PKHeX.Drawing.PokeSprite,11523,1f0f882a2c8c00647c68e1d6a8bd945889770a47,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Builder/SpriteBuilder5668.cs,PKHeX.Drawing.PokeSprite,2126,0fc578ffda1d4f45cf94c429879b96e2c420c3de,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Builder/SpriteBuilder5668a.cs,PKHeX.Drawing.PokeSprite,2148,5247a896a11cae30b1c95cc60b400f844bf6621c,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Builder/SpriteBuilder5668c.cs,PKHeX.Drawing.PokeSprite,2149,8dfaf60cbb39a3b262fdb1d5a20f00301dd09d14,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Builder/SpriteBuilderMode.cs,PKHeX.Drawing.PokeSprite,2432,778f15b552422a2303bb61d0d727bf6dd7495196,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/PKHeX.Drawing.PokeSprite.csproj,PKHeX.Drawing.PokeSprite,926,e019e0d009d1b3a42d3de90004395d72e926a205,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Properties/Resources.Designer.cs,PKHeX.Drawing.PokeSprite,2344335,4e47d477dc50bebba0b37cbf41ec4e6a1ed61aa4,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Properties/Resources.resx,PKHeX.Drawing.PokeSprite,1707245,22c05e16c87e8c64aca9344a29e512c2e191b266,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/accents/slotDel.png,PKHeX.Drawing.PokeSprite,130,24cc5a878ed0a01024be9354ea9316c85aba2502,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/accents/slotDel68.png,PKHeX.Drawing.PokeSprite,175,53da5413f56975ecfbb4af607dc6d19f333c1f4f,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/accents/slotDrag.png,PKHeX.Drawing.PokeSprite,127,3600b5e277988459ea0aa67b29b7f1316407a872,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/accents/slotDrag68.png,PKHeX.Drawing.PokeSprite,173,7ddd3080cad7043225222d6720dc23b524d7a13e,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/accents/slotHover.png,PKHeX.Drawing.PokeSprite,719,8318f633a599635a343eeb8ea46fcb81aadcdc09,drawing,do_not_import,Rendering/sprite UI dependencies,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
