category,resource_index,index_semantics,japanese,korean,english,source_ja,source_ko,source_en,source_commit
items,529,global_item_text_index_verify_per_game,データカード２５,데이터카드25,Data Card 25,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,530,global_item_text_index_verify_per_game,データカード２６,데이터카드26,Data Card 26,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,531,global_item_text_index_verify_per_game,データカード２７,데이터카드27,Data Card 27,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,532,global_item_text_index_verify_per_game,もえぎいろのたま,연둣빛구슬,Jade Orb,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,533,global_item_text_index_verify_per_game,ロックカプセル,록캡슐,Lock Capsule,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,534,global_item_text_index_verify_per_game,べにいろのたま,주홍구슬,Red Orb,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,535,global_item_text_index_verify_per_game,あいいろのたま,쪽빛구슬,Blue Orb,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,536,global_item_text_index_verify_per_game,なぞのすいしょう,수수께끼의수정,Enigma Stone,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,537,global_item_text_index_verify_per_game,きれいなウロコ,고운비늘,Prism Scale,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,538,global_item_text_index_verify_per_game,しんかのきせき,진화의휘석,Eviolite,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,539,global_item_text_index_verify_per_game,かるいし,가벼운돌,Float Stone,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,540,global_item_text_index_verify_per_game,ゴツゴツメット,울퉁불퉁멧,Rocky Helmet,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,541,global_item_text_index_verify_per_game,ふうせん,풍선,Air Balloon,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,542,global_item_text_index_verify_per_game,レッドカード,레드카드,Red Card,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,543,global_item_text_index_verify_per_game,ねらいのまと,겨냥표적,Ring Target,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,544,global_item_text_index_verify_per_game,しめつけバンド,조임밴드,Binding Band,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,545,global_item_text_index_verify_per_game,きゅうこん,구근,Absorb Bulb,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,546,global_item_text_index_verify_per_game,じゅうでんち,충전지,Cell Battery,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,547,global_item_text_index_verify_per_game,だっしゅつボタン,탈출버튼,Eject Button,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,548,global_item_text_index_verify_per_game,ほのおのジュエル,불꽃주얼,Fire Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,549,global_item_text_index_verify_per_game,みずのジュエル,물주얼,Water Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,550,global_item_text_index_verify_per_game,でんきのジュエル,전기주얼,Electric Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,551,global_item_text_index_verify_per_game,くさのジュエル,풀주얼,Grass Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,552,global_item_text_index_verify_per_game,こおりのジュエル,얼음주얼,Ice Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,553,global_item_text_index_verify_per_game,かくとうジュエル,격투주얼,Fighting Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,554,global_item_text_index_verify_per_game,どくのジュエル,독주얼,Poison Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,555,global_item_text_index_verify_per_game,じめんのジュエル,땅주얼,Ground Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,556,global_item_text_index_verify_per_game,ひこうのジュエル,비행주얼,Flying Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,557,global_item_text_index_verify_per_game,エスパージュエル,에스퍼주얼,Psychic Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,558,global_item_text_index_verify_per_game,むしのジュエル,벌레주얼,Bug Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,559,global_item_text_index_verify_per_game,いわのジュエル,바위주얼,Rock Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,560,global_item_text_index_verify_per_game,ゴーストジュエル,고스트주얼,Ghost Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,561,global_item_text_index_verify_per_game,ドラゴンジュエル,드래곤주얼,Dragon Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,562,global_item_text_index_verify_per_game,あくのジュエル,악주얼,Dark Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,563,global_item_text_index_verify_per_game,はがねのジュエル,강철주얼,Steel Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,564,global_item_text_index_verify_per_game,ノーマルジュエル,노말주얼,Normal Gem,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,565,global_item_text_index_verify_per_game,たいりょくのハネ,체력깃털,Health Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,566,global_item_text_index_verify_per_game,きんりょくのハネ,근력깃털,Muscle Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,567,global_item_text_index_verify_per_game,ていこうのハネ,저항력깃털,Resist Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,568,global_item_text_index_verify_per_game,ちりょくのハネ,지력깃털,Genius Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,569,global_item_text_index_verify_per_game,せいしんのハネ,정신력깃털,Clever Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,570,global_item_text_index_verify_per_game,しゅんぱつのハネ,순발력깃털,Swift Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,571,global_item_text_index_verify_per_game,きれいなハネ,고운깃털,Pretty Feather,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,572,global_item_text_index_verify_per_game,ふたのカセキ,덮개화석,Cover Fossil,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,573,global_item_text_index_verify_per_game,はねのカセキ,깃털화석,Plume Fossil,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,574,global_item_text_index_verify_per_game,リバティチケット,리버티티켓,Liberty Pass,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,575,global_item_text_index_verify_per_game,デルダマ,딜구슬,Pass Orb,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,576,global_item_text_index_verify_per_game,ドリームボール,드림볼,Dream Ball,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,577,global_item_text_index_verify_per_game,ポケじゃらし,포켓풀,Poké Toy,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,578,global_item_text_index_verify_per_game,グッズケース,굿즈케이스,Prop Case,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,579,global_item_text_index_verify_per_game,ドラゴンのホネ,드래곤의뼈,Dragon Skull,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,580,global_item_text_index_verify_per_game,かおるキノコ,향기버섯,Balm Mushroom,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,581,global_item_text_index_verify_per_game,でかいきんのたま,큰금구슬,Big Nugget,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,582,global_item_text_index_verify_per_game,おだんごしんじゅ,경단진주,Pearl String,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,583,global_item_text_index_verify_per_game,すいせいのかけら,혜성조각,Comet Shard,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,584,global_item_text_index_verify_per_game,こだいのどうか,고대의동화,Relic Copper,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,585,global_item_text_index_verify_per_game,こだいのぎんか,고대의은화,Relic Silver,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,586,global_item_text_index_verify_per_game,こだいのきんか,고대의금화,Relic Gold,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,587,global_item_text_index_verify_per_game,こだいのツボ,고대의항아리,Relic Vase,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,588,global_item_text_index_verify_per_game,こだいのうでわ,고대의팔찌,Relic Band,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,589,global_item_text_index_verify_per_game,こだいのせきぞう,고대의석상,Relic Statue,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,590,global_item_text_index_verify_per_game,こだいのおうかん,고대의왕관,Relic Crown,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,591,global_item_text_index_verify_per_game,ヒウンアイス,구름아이스,Casteliacone,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,592,global_item_text_index_verify_per_game,クリティカット２,크리티컬커터2,Dire Hit 2,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
items,593,global_item_text_index_verify_per_game,スピーダー２,스피드업2,X Speed 2,PKHeX.Core/Resources/text/items/text_Items_ja.txt,PKHeX.Core/Resources/text/items/text_Items_ko.txt,PKHeX.Core/Resources/text/items/text_Items_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
